ticker,date,title,distributor,gross,percent_yd,percent_lw,theaters,per_theater,total_gross,days_in_release,parent company,distributor address,distributorwebsite,release_date,year,title_key,weekday,release_month,release_weekday,is_weekend,days_since_release,average_theaters,average_daily_gross,average_daily_gross_per_theater,total_gross_by_average_theaters,avg_gross_monday,avg_gross_tuesday,avg_gross_wednesday,avg_gross_thursday,avg_gross_friday,avg_gross_saturday,avg_gross_sunday,avg_gross_weekend,avg_gross_weekday,gross_per_theater_by_total,weekly_gross_by_total,average_weekly_gross,average_weekly_gross_per_theater,id,original_title,popularity
WBD,2003-04-10,Dreamcatcher,Warner Bros.,209000,-0.03,-0.51,2360.0,89.0,31064000,21,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2003-03-20,2003,dreamcatcher,3,3,3,0,21,2791.0526315789475,1535211.894736842,528.5263157894736,11129.851027720159,604666.6666666666,599666.6666666666,520333.3333333333,519333.3333333333,2721661.0,4471923.0,2664098.5,3205289.4285714286,561000.0,11129.851027720159,10354666.666666666,10746483.263157895,3699.6842105263154,1415465,Dreamcatcher,0.0571
WBD,2003-04-10,Dreamcatcher,Warner Bros.,209000,-0.03,-0.51,2360.0,89.0,31064000,21,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2003-03-20,2003,dreamcatcher,3,3,3,0,21,2791.0526315789475,1535211.894736842,528.5263157894736,11129.851027720159,604666.6666666666,599666.6666666666,520333.3333333333,519333.3333333333,2721661.0,4471923.0,2664098.5,3205289.4285714286,561000.0,11129.851027720159,10354666.666666666,10746483.263157895,3699.6842105263154,1496286,Dreamcatcher,0.1586
PARA,2007-04-13,Dreamgirls,Paramount Pi…,24161,0.46,-0.36,168.0,144.0,103279779,120,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2006-12-14,2007,dreamgirls,4,12,3,1,120,1123.2222222222222,1006803.6363636364,1212.0707070707072,91949.55099416363,1174123.2666666666,777973.4285714285,618588.4285714285,572019.5,1014376.4375,1880298.6923076923,1063666.6153846155,1297656.4761904762,792491.0175438597,91949.55099416363,6075281.117647059,7047625.454545454,8484.49494949495,1125,Dreamgirls,5.6707
LGF.A,2012-11-01,Dredd,Lionsgate,3553,0.31,-0.72,72.0,49.0,13414714,42,Lionsgate,"Santa Monica, California, U.S.",http://www.lionsgate.com/,2012-09-20,2012,dredd,3,9,3,0,42,1046.8333333333333,319397.95238095237,203.92857142857142,12814.565196624742,161295.5,202916.16666666666,146587.16666666666,137737.33333333334,526584.6666666666,629433.0,431231.8333333333,529083.1666666666,162134.04166666666,12814.565196624742,2235785.6666666665,2235785.6666666665,1427.5,49049,Dredd,10.8196
LGF.A,2012-11-01,Dredd,Lionsgate,3553,0.31,-0.72,72.0,49.0,13414714,42,Lionsgate,"Santa Monica, California, U.S.",http://www.lionsgate.com/,2012-09-20,2012,dredd,3,9,3,0,42,1046.8333333333333,319397.95238095237,203.92857142857142,12814.565196624742,161295.5,202916.16666666666,146587.16666666666,137737.33333333334,526584.6666666666,629433.0,431231.8333333333,529083.1666666666,162134.04166666666,12814.565196624742,2235785.6666666665,2235785.6666666665,1427.5,1273772,DREDD,0.2987
PARA,2008-06-19,Drillbit Taylor,Paramount Pi…,2449,0.23,-0.64,55.0,45.0,32862104,91,Paramount Global,"1515 Broadway, New York City, New York, 10036, United States",http://www.paramount.com/,2008-03-20,2008,drillbit taylor,3,3,3,0,91,1125.923076923077,361122.021978022,229.87912087912088,29186.810958529753,179812.84615384616,150210.3076923077,138719.6923076923,148899.92307692306,686277.6153846154,774561.8461538461,449371.92307692306,636737.1282051282,154410.6923076923,29186.810958529753,2527854.153846154,2527854.153846154,1609.1538461538462,8457,Drillbit Taylor,5.7314
CMCSA,2012-01-13,Drive,FilmDistrict,8334,0.2,-0.56,32.0,260.0,34945723,120,Comcast Corp,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2011-09-15,2012,drive,4,9,3,1,120,641.9916666666667,291214.35833333334,305.4,54433.29690156934,141685.17647058822,170733.9411764706,137419.88235294117,138800.23529411765,459186.1666666667,597451.8823529412,383342.5294117647,479593.3846153846,147159.8088235294,54433.29690156934,2055630.7647058824,2038500.5083333333,2137.7999999999997,25571,Drive,3.0224
CMCSA,2012-01-13,Drive,FilmDistrict,8334,0.2,-0.56,32.0,260.0,34945723,120,Comcast Corp,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2011-09-15,2012,drive,4,9,3,1,120,641.9916666666667,291214.35833333334,305.4,54433.29690156934,141685.17647058822,170733.9411764706,137419.88235294117,138800.23529411765,459186.1666666667,597451.8823529412,383342.5294117647,479593.3846153846,147159.8088235294,54433.29690156934,2055630.7647058824,2038500.5083333333,2137.7999999999997,64690,Drive,11.24
CMCSA,2012-01-13,Drive,FilmDistrict,8334,0.2,-0.56,32.0,260.0,34945723,120,Comcast Corp,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2011-09-15,2012,drive,4,9,3,1,120,641.9916666666667,291214.35833333334,305.4,54433.29690156934,141685.17647058822,170733.9411764706,137419.88235294117,138800.23529411765,459186.1666666667,597451.8823529412,383342.5294117647,479593.3846153846,147159.8088235294,54433.29690156934,2055630.7647058824,2038500.5083333333,2137.7999999999997,466550,Drive,2.2124
CMCSA,2012-01-13,Drive,FilmDistrict,8334,0.2,-0.56,32.0,260.0,34945723,120,Comcast Corp,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2011-09-15,2012,drive,4,9,3,1,120,641.9916666666667,291214.35833333334,305.4,54433.29690156934,141685.17647058822,170733.9411764706,137419.88235294117,138800.23529411765,459186.1666666667,597451.8823529412,383342.5294117647,479593.3846153846,147159.8088235294,54433.29690156934,2055630.7647058824,2038500.5083333333,2137.7999999999997,519168,Drive,0.5912
CMCSA,2012-01-13,Drive,FilmDistrict,8334,0.2,-0.56,32.0,260.0,34945723,120,Comcast Corp,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2011-09-15,2012,drive,4,9,3,1,120,641.9916666666667,291214.35833333334,305.4,54433.29690156934,141685.17647058822,170733.9411764706,137419.88235294117,138800.23529411765,459186.1666666667,597451.8823529412,383342.5294117647,479593.3846153846,147159.8088235294,54433.29690156934,2055630.7647058824,2038500.5083333333,2137.7999999999997,892693,Drive,0.1435
CMCSA,2012-01-13,Drive,FilmDistrict,8334,0.2,-0.56,32.0,260.0,34945723,120,Comcast Corp,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2011-09-15,2012,drive,4,9,3,1,120,641.9916666666667,291214.35833333334,305.4,54433.29690156934,141685.17647058822,170733.9411764706,137419.88235294117,138800.23529411765,459186.1666666667,597451.8823529412,383342.5294117647,479593.3846153846,147159.8088235294,54433.29690156934,2055630.7647058824,2038500.5083333333,2137.7999999999997,1101997,Drive,0.0214
CMCSA,2012-01-13,Drive,FilmDistrict,8334,0.2,-0.56,32.0,260.0,34945723,120,Comcast Corp,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2011-09-15,2012,drive,4,9,3,1,120,641.9916666666667,291214.35833333334,305.4,54433.29690156934,141685.17647058822,170733.9411764706,137419.88235294117,138800.23529411765,459186.1666666667,597451.8823529412,383342.5294117647,479593.3846153846,147159.8088235294,54433.29690156934,2055630.7647058824,2038500.5083333333,2137.7999999999997,1230306,Drive,0.3173
CMCSA,2012-01-13,Drive,FilmDistrict,8334,0.2,-0.56,32.0,260.0,34945723,120,Comcast Corp,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2011-09-15,2012,drive,4,9,3,1,120,641.9916666666667,291214.35833333334,305.4,54433.29690156934,141685.17647058822,170733.9411764706,137419.88235294117,138800.23529411765,459186.1666666667,597451.8823529412,383342.5294117647,479593.3846153846,147159.8088235294,54433.29690156934,2055630.7647058824,2038500.5083333333,2137.7999999999997,1257975,Drive,0.0261
CMCSA,2012-01-13,Drive,FilmDistrict,8334,0.2,-0.56,32.0,260.0,34945723,120,Comcast Corp,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2011-09-15,2012,drive,4,9,3,1,120,641.9916666666667,291214.35833333334,305.4,54433.29690156934,141685.17647058822,170733.9411764706,137419.88235294117,138800.23529411765,459186.1666666667,597451.8823529412,383342.5294117647,479593.3846153846,147159.8088235294,54433.29690156934,2055630.7647058824,2038500.5083333333,2137.7999999999997,1548142,DRIVE,0.0143
LGF.A,2011-04-21,Drive Angry,Summit Enter…,4149,0.26,-0.35,71.0,58.0,10721033,56,Lions Gate Entertainment Corporation,"2700 Colorado Ave, Santa Monica, CA 90404, United States",https://www.lionsgate.com/,2011-02-24,2011,drive angry,3,2,3,0,56,676.625,191447.01785714287,211.41071428571428,15844.86680214299,89249.375,105683.0,80628.75,79060.25,296586.5,419102.625,269818.625,328502.5833333333,88655.34375,15844.86680214299,1340129.125,1340129.125,1479.875,47327,Drive Angry,6.1755
DIS,2000-01-17,Drive Me Crazy,20th Century…,356,0.0,0.0,9.0,40.0,17843379,109,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,1999-09-30,2000,drive me crazy,0,9,3,0,109,1850.9285714285713,558858.5,262.60714285714283,9640.231003743296,166766.4,119836.8,115311.25,150694.25,1335666.6666666667,1918333.3333333333,847250.0,1315100.0,138724.33333333334,9640.231003743296,1189558.6,3912009.5,1838.2499999999998,14429,Drive Me Crazy,3.4871
Private,2022-02-11,Drive My Car,Janus Films,50457,0.0,0.0,127.0,397.0,1083080,80,The Criterion Collection,"New York City, New York, U.S.",www.janusfilms.com,2021-11-23,2022,drive my car,4,11,1,1,80,127.0,50457.0,397.0,8528.188976377953,0.0,0.0,0.0,0.0,50457.0,0.0,0.0,50457.0,0.0,8528.188976377953,98461.81818181818,353199.0,2779.0,1236214,Drive My Car,0.106
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,10477,Driven,6.2239
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,258580,Driven,3.1778
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,361993,Driven,0.0704
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,402186,Driven,0.1656
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,424863,Driven,0.0379
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,488031,Driven,2.4128
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,520016,Driven,4.0949
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,587138,Driven,1.0606
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,648758,Driven,2.3284
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,714152,Driven,0.1443
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,921206,Driven,0.0645
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,1156304,Driven,1.1904
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,1287598,Driven,0.0
WBD,2001-06-07,Driven,Warner Bros.,38798,-0.04,-0.66,612.0,63.0,31919684,42,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2001-04-26,2001,driven,3,4,3,0,42,2202.4,789859.35,303.2,14493.136578278241,345885.3333333333,354676.1666666667,282532.0,263436.0,1711100.0,1926633.4,987755.0,1507199.8125,311632.375,14493.136578278241,5319947.333333333,5529015.45,2122.4,1319756,Driven,1.2651
Private,2005-09-05,Drivers Wanted,Indican Pict…,750,0.0,0.0,1.0,750.0,15229,74,Indican Pictures,"1041 N Formosa Ave, West Hollywood, California, 90046, United States",https://www.indicanpictures.com/,2005-06-23,2005,drivers wanted,0,6,3,0,74,1.0,878.5,878.5,15229.0,878.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.5,15229.0,1522.9,6149.5,6149.5,123408,Drivers Wanted,0.4985
Private,2005-09-05,Drivers Wanted,Indican Pict…,750,0.0,0.0,1.0,750.0,15229,74,Indican Pictures,"1041 N Formosa Ave, West Hollywood, California, 90046, United States",https://www.indicanpictures.com/,2005-06-23,2005,drivers wanted,0,6,3,0,74,1.0,878.5,878.5,15229.0,878.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.5,15229.0,1522.9,6149.5,6149.5,146881,Drivers Wanted,0.6313
6758,2007-01-15,Driving Lessons,Sony Picture…,200,0.0,0.0,3.0,67.0,232230,95,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2006-10-12,2007,driving lessons,0,10,3,0,95,7.0,345.0,56.0,33175.71428571428,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,33175.71428571428,17863.846153846152,2415.0,392.0,11404,Driving Lessons,3.5207
6758,2007-01-15,Driving Lessons,Sony Picture…,200,0.0,0.0,3.0,67.0,232230,95,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2006-10-12,2007,driving lessons,0,10,3,0,95,7.0,345.0,56.0,33175.71428571428,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,33175.71428571428,17863.846153846152,2415.0,392.0,637164,Driving Lessons,3.4611
CMCSA,2025-05-15,Drop,Universal,5485,0.3,-0.66,146.0,38.0,16600805,35,Comcast Corporation,"10 Universal City Plaza, Universal City, California, United States",https://www.universalpictures.com///,2025-04-10,2025,drop,3,4,3,0,35,1756.6944444444443,486138.05555555556,197.69444444444446,9450.024193165826,217797.0,333830.0,208131.0,268863.3333333333,980600.0,876600.0,560600.0,805933.3333333334,257712.85714285713,9450.024193165826,3320161.0,3402966.388888889,1383.8611111111113,215959,Drop,0.0289
CMCSA,2025-05-15,Drop,Universal,5485,0.3,-0.66,146.0,38.0,16600805,35,Comcast Corporation,"10 Universal City Plaza, Universal City, California, United States",https://www.universalpictures.com///,2025-04-10,2025,drop,3,4,3,0,35,1756.6944444444443,486138.05555555556,197.69444444444446,9450.024193165826,217797.0,333830.0,208131.0,268863.3333333333,980600.0,876600.0,560600.0,805933.3333333334,257712.85714285713,9450.024193165826,3320161.0,3402966.388888889,1383.8611111111113,361348,Drop,0.4379
CMCSA,2025-05-15,Drop,Universal,5485,0.3,-0.66,146.0,38.0,16600805,35,Comcast Corporation,"10 Universal City Plaza, Universal City, California, United States",https://www.universalpictures.com///,2025-04-10,2025,drop,3,4,3,0,35,1756.6944444444443,486138.05555555556,197.69444444444446,9450.024193165826,217797.0,333830.0,208131.0,268863.3333333333,980600.0,876600.0,560600.0,805933.3333333334,257712.85714285713,9450.024193165826,3320161.0,3402966.388888889,1383.8611111111113,424543,Drop,0.3229
